timestamp,plant_id,generation_MW,capacity_MW
2025-03-18 22:00:00,SOL_RAICHUR_200,1.849,200.0
2025-03-18 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 01:00:00,SOL_RAICHUR_200,1.266,200.0
2025-03-19 02:00:00,SOL_RAICHUR_200,2.414,200.0
2025-03-19 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 05:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 06:00:00,SOL_RAICHUR_200,11.493,200.0
2025-03-19 07:00:00,SOL_RAICHUR_200,42.111,200.0
2025-03-19 08:00:00,SOL_RAICHUR_200,90.492,200.0
2025-03-19 09:00:00,SOL_RAICHUR_200,118.118,200.0
2025-03-19 10:00:00,SOL_RAICHUR_200,137.704,200.0
2025-03-19 11:00:00,SOL_RAICHUR_200,153.311,200.0
2025-03-19 12:00:00,SOL_RAICHUR_200,151.756,200.0
2025-03-19 13:00:00,SOL_RAICHUR_200,139.88,200.0
2025-03-19 14:00:00,SOL_RAICHUR_200,117.768,200.0
2025-03-19 15:00:00,SOL_RAICHUR_200,81.941,200.0
2025-03-19 16:00:00,SOL_RAICHUR_200,47.533,200.0
2025-03-19 17:00:00,SOL_RAICHUR_200,7.943,200.0
2025-03-19 18:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 21:00:00,SOL_RAICHUR_200,2.977,200.0
2025-03-19 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-19 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-20 00:00:00,SOL_RAICHUR_200,0.437,200.0
2025-03-20 01:00:00,SOL_RAICHUR_200,1.609,200.0
2025-03-20 02:00:00,SOL_RAICHUR_200,4.092,200.0
2025-03-20 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-20 04:00:00,SOL_RAICHUR_200,3.696,200.0
2025-03-20 05:00:00,SOL_RAICHUR_200,2.849,200.0
2025-03-20 06:00:00,SOL_RAICHUR_200,10.03,200.0
2025-03-20 07:00:00,SOL_RAICHUR_200,45.073,200.0
2025-03-20 08:00:00,SOL_RAICHUR_200,85.107,200.0
2025-03-20 09:00:00,SOL_RAICHUR_200,117.402,200.0
2025-03-20 10:00:00,SOL_RAICHUR_200,144.35,200.0
2025-03-20 11:00:00,SOL_RAICHUR_200,147.516,200.0
2025-03-20 12:00:00,SOL_RAICHUR_200,151.853,200.0
2025-03-20 13:00:00,SOL_RAICHUR_200,140.228,200.0
2025-03-20 14:00:00,SOL_RAICHUR_200,119.449,200.0
2025-03-20 15:00:00,SOL_RAICHUR_200,78.422,200.0
2025-03-20 16:00:00,SOL_RAICHUR_200,44.302,200.0
2025-03-20 17:00:00,SOL_RAICHUR_200,12.881,200.0
2025-03-20 18:00:00,SOL_RAICHUR_200,3.818,200.0
2025-03-20 19:00:00,SOL_RAICHUR_200,0.635,200.0
2025-03-20 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-20 21:00:00,SOL_RAICHUR_200,5.569,200.0
2025-03-20 22:00:00,SOL_RAICHUR_200,1.006,200.0
2025-03-20 23:00:00,SOL_RAICHUR_200,5.192,200.0
2025-03-21 00:00:00,SOL_RAICHUR_200,1.131,200.0
2025-03-21 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-21 02:00:00,SOL_RAICHUR_200,5.544,200.0
2025-03-21 03:00:00,SOL_RAICHUR_200,2.372,200.0
2025-03-21 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-21 05:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-21 06:00:00,SOL_RAICHUR_200,13.889,200.0
2025-03-21 07:00:00,SOL_RAICHUR_200,46.982,200.0
2025-03-21 08:00:00,SOL_RAICHUR_200,90.112,200.0
2025-03-21 09:00:00,SOL_RAICHUR_200,121.234,200.0
2025-03-21 10:00:00,SOL_RAICHUR_200,143.494,200.0
2025-03-21 11:00:00,SOL_RAICHUR_200,150.57,200.0
2025-03-21 12:00:00,SOL_RAICHUR_200,147.662,200.0
2025-03-21 13:00:00,SOL_RAICHUR_200,136.021,200.0
2025-03-21 14:00:00,SOL_RAICHUR_200,106.79,200.0
2025-03-21 15:00:00,SOL_RAICHUR_200,70.381,200.0
2025-03-21 16:00:00,SOL_RAICHUR_200,36.375,200.0
2025-03-21 17:00:00,SOL_RAICHUR_200,11.217,200.0
2025-03-21 18:00:00,SOL_RAICHUR_200,4.278,200.0
2025-03-21 19:00:00,SOL_RAICHUR_200,1.945,200.0
2025-03-21 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-21 21:00:00,SOL_RAICHUR_200,5.785,200.0
2025-03-21 22:00:00,SOL_RAICHUR_200,2.704,200.0
2025-03-21 23:00:00,SOL_RAICHUR_200,0.921,200.0
2025-03-22 00:00:00,SOL_RAICHUR_200,1.642,200.0
2025-03-22 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-22 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-22 03:00:00,SOL_RAICHUR_200,3.888,200.0
2025-03-22 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-22 05:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-22 06:00:00,SOL_RAICHUR_200,13.886,200.0
2025-03-22 07:00:00,SOL_RAICHUR_200,44.982,200.0
2025-03-22 08:00:00,SOL_RAICHUR_200,77.423,200.0
2025-03-22 09:00:00,SOL_RAICHUR_200,113.261,200.0
2025-03-22 10:00:00,SOL_RAICHUR_200,136.734,200.0
2025-03-22 11:00:00,SOL_RAICHUR_200,143.029,200.0
2025-03-22 12:00:00,SOL_RAICHUR_200,140.582,200.0
2025-03-22 13:00:00,SOL_RAICHUR_200,123.024,200.0
2025-03-22 14:00:00,SOL_RAICHUR_200,97.303,200.0
2025-03-22 15:00:00,SOL_RAICHUR_200,67.056,200.0
2025-03-22 16:00:00,SOL_RAICHUR_200,33.689,200.0
2025-03-22 17:00:00,SOL_RAICHUR_200,5.583,200.0
2025-03-22 18:00:00,SOL_RAICHUR_200,2.234,200.0
2025-03-22 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-22 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-22 21:00:00,SOL_RAICHUR_200,2.72,200.0
2025-03-22 22:00:00,SOL_RAICHUR_200,2.166,200.0
2025-03-22 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-23 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-23 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-23 02:00:00,SOL_RAICHUR_200,1.8,200.0
2025-03-23 03:00:00,SOL_RAICHUR_200,1.195,200.0
2025-03-23 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-23 05:00:00,SOL_RAICHUR_200,2.144,200.0
2025-03-23 06:00:00,SOL_RAICHUR_200,10.498,200.0
2025-03-23 07:00:00,SOL_RAICHUR_200,40.169,200.0
2025-03-23 08:00:00,SOL_RAICHUR_200,80.501,200.0
2025-03-23 09:00:00,SOL_RAICHUR_200,111.31,200.0
2025-03-23 10:00:00,SOL_RAICHUR_200,137.02,200.0
2025-03-23 11:00:00,SOL_RAICHUR_200,146.264,200.0
2025-03-23 12:00:00,SOL_RAICHUR_200,132.512,200.0
2025-03-23 13:00:00,SOL_RAICHUR_200,119.519,200.0
2025-03-23 14:00:00,SOL_RAICHUR_200,88.382,200.0
2025-03-23 15:00:00,SOL_RAICHUR_200,47.676,200.0
2025-03-23 16:00:00,SOL_RAICHUR_200,25.806,200.0
2025-03-23 17:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-23 18:00:00,SOL_RAICHUR_200,4.346,200.0
2025-03-23 19:00:00,SOL_RAICHUR_200,0.536,200.0
2025-03-23 20:00:00,SOL_RAICHUR_200,1.314,200.0
2025-03-23 21:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-23 22:00:00,SOL_RAICHUR_200,0.51,200.0
2025-03-23 23:00:00,SOL_RAICHUR_200,0.996,200.0
2025-03-24 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 03:00:00,SOL_RAICHUR_200,5.429,200.0
2025-03-24 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 05:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 06:00:00,SOL_RAICHUR_200,11.421,200.0
2025-03-24 07:00:00,SOL_RAICHUR_200,30.205,200.0
2025-03-24 08:00:00,SOL_RAICHUR_200,56.645,200.0
2025-03-24 09:00:00,SOL_RAICHUR_200,91.115,200.0
2025-03-24 10:00:00,SOL_RAICHUR_200,119.466,200.0
2025-03-24 11:00:00,SOL_RAICHUR_200,129.208,200.0
2025-03-24 12:00:00,SOL_RAICHUR_200,116.1,200.0
2025-03-24 13:00:00,SOL_RAICHUR_200,109.467,200.0
2025-03-24 14:00:00,SOL_RAICHUR_200,86.024,200.0
2025-03-24 15:00:00,SOL_RAICHUR_200,59.4,200.0
2025-03-24 16:00:00,SOL_RAICHUR_200,27.331,200.0
2025-03-24 17:00:00,SOL_RAICHUR_200,3.941,200.0
2025-03-24 18:00:00,SOL_RAICHUR_200,8.053,200.0
2025-03-24 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-24 21:00:00,SOL_RAICHUR_200,2.038,200.0
2025-03-24 22:00:00,SOL_RAICHUR_200,3.64,200.0
2025-03-24 23:00:00,SOL_RAICHUR_200,2.324,200.0
2025-03-25 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 04:00:00,SOL_RAICHUR_200,0.939,200.0
2025-03-25 05:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 06:00:00,SOL_RAICHUR_200,8.829,200.0
2025-03-25 07:00:00,SOL_RAICHUR_200,45.862,200.0
2025-03-25 08:00:00,SOL_RAICHUR_200,81.592,200.0
2025-03-25 09:00:00,SOL_RAICHUR_200,117.804,200.0
2025-03-25 10:00:00,SOL_RAICHUR_200,141.677,200.0
2025-03-25 11:00:00,SOL_RAICHUR_200,146.817,200.0
2025-03-25 12:00:00,SOL_RAICHUR_200,142.132,200.0
2025-03-25 13:00:00,SOL_RAICHUR_200,112.491,200.0
2025-03-25 14:00:00,SOL_RAICHUR_200,102.141,200.0
2025-03-25 15:00:00,SOL_RAICHUR_200,68.604,200.0
2025-03-25 16:00:00,SOL_RAICHUR_200,34.53,200.0
2025-03-25 17:00:00,SOL_RAICHUR_200,6.352,200.0
2025-03-25 18:00:00,SOL_RAICHUR_200,5.146,200.0
2025-03-25 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 21:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-25 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-26 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-26 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-26 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-26 03:00:00,SOL_RAICHUR_200,0.767,200.0
2025-03-26 04:00:00,SOL_RAICHUR_200,3.175,200.0
2025-03-26 05:00:00,SOL_RAICHUR_200,0.995,200.0
2025-03-26 06:00:00,SOL_RAICHUR_200,13.125,200.0
2025-03-26 07:00:00,SOL_RAICHUR_200,44.955,200.0
2025-03-26 08:00:00,SOL_RAICHUR_200,79.658,200.0
2025-03-26 09:00:00,SOL_RAICHUR_200,112.045,200.0
2025-03-26 10:00:00,SOL_RAICHUR_200,142.394,200.0
2025-03-26 11:00:00,SOL_RAICHUR_200,138.602,200.0
2025-03-26 12:00:00,SOL_RAICHUR_200,142.268,200.0
2025-03-26 13:00:00,SOL_RAICHUR_200,114.802,200.0
2025-03-26 14:00:00,SOL_RAICHUR_200,97.683,200.0
2025-03-26 15:00:00,SOL_RAICHUR_200,70.144,200.0
2025-03-26 16:00:00,SOL_RAICHUR_200,41.083,200.0
2025-03-26 17:00:00,SOL_RAICHUR_200,10.896,200.0
2025-03-26 18:00:00,SOL_RAICHUR_200,0.314,200.0
2025-03-26 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-26 20:00:00,SOL_RAICHUR_200,2.564,200.0
2025-03-26 21:00:00,SOL_RAICHUR_200,0.202,200.0
2025-03-26 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-26 23:00:00,SOL_RAICHUR_200,0.226,200.0
2025-03-27 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-27 01:00:00,SOL_RAICHUR_200,1.251,200.0
2025-03-27 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-27 03:00:00,SOL_RAICHUR_200,1.23,200.0
2025-03-27 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-27 05:00:00,SOL_RAICHUR_200,2.634,200.0
2025-03-27 06:00:00,SOL_RAICHUR_200,15.292,200.0
2025-03-27 07:00:00,SOL_RAICHUR_200,43.65,200.0
2025-03-27 08:00:00,SOL_RAICHUR_200,84.799,200.0
2025-03-27 09:00:00,SOL_RAICHUR_200,118.677,200.0
2025-03-27 10:00:00,SOL_RAICHUR_200,136.158,200.0
2025-03-27 11:00:00,SOL_RAICHUR_200,149.808,200.0
2025-03-27 12:00:00,SOL_RAICHUR_200,141.514,200.0
2025-03-27 13:00:00,SOL_RAICHUR_200,120.263,200.0
2025-03-27 14:00:00,SOL_RAICHUR_200,104.355,200.0
2025-03-27 15:00:00,SOL_RAICHUR_200,66.099,200.0
2025-03-27 16:00:00,SOL_RAICHUR_200,43.466,200.0
2025-03-27 17:00:00,SOL_RAICHUR_200,2.636,200.0
2025-03-27 18:00:00,SOL_RAICHUR_200,2.397,200.0
2025-03-27 19:00:00,SOL_RAICHUR_200,0.535,200.0
2025-03-27 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-27 21:00:00,SOL_RAICHUR_200,0.517,200.0
2025-03-27 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-27 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 00:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 05:00:00,SOL_RAICHUR_200,0.27,200.0
2025-03-28 06:00:00,SOL_RAICHUR_200,15.042,200.0
2025-03-28 07:00:00,SOL_RAICHUR_200,37.779,200.0
2025-03-28 08:00:00,SOL_RAICHUR_200,78.589,200.0
2025-03-28 09:00:00,SOL_RAICHUR_200,109.259,200.0
2025-03-28 10:00:00,SOL_RAICHUR_200,123.124,200.0
2025-03-28 11:00:00,SOL_RAICHUR_200,137.419,200.0
2025-03-28 12:00:00,SOL_RAICHUR_200,141.12,200.0
2025-03-28 13:00:00,SOL_RAICHUR_200,126.071,200.0
2025-03-28 14:00:00,SOL_RAICHUR_200,105.222,200.0
2025-03-28 15:00:00,SOL_RAICHUR_200,69.426,200.0
2025-03-28 16:00:00,SOL_RAICHUR_200,36.136,200.0
2025-03-28 17:00:00,SOL_RAICHUR_200,7.615,200.0
2025-03-28 18:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 19:00:00,SOL_RAICHUR_200,1.738,200.0
2025-03-28 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 21:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-28 23:00:00,SOL_RAICHUR_200,0.49,200.0
2025-03-29 00:00:00,SOL_RAICHUR_200,4.632,200.0
2025-03-29 01:00:00,SOL_RAICHUR_200,4.045,200.0
2025-03-29 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 05:00:00,SOL_RAICHUR_200,0.956,200.0
2025-03-29 06:00:00,SOL_RAICHUR_200,8.587,200.0
2025-03-29 07:00:00,SOL_RAICHUR_200,32.347,200.0
2025-03-29 08:00:00,SOL_RAICHUR_200,68.613,200.0
2025-03-29 09:00:00,SOL_RAICHUR_200,101.366,200.0
2025-03-29 10:00:00,SOL_RAICHUR_200,134.538,200.0
2025-03-29 11:00:00,SOL_RAICHUR_200,141.493,200.0
2025-03-29 12:00:00,SOL_RAICHUR_200,140.782,200.0
2025-03-29 13:00:00,SOL_RAICHUR_200,123.248,200.0
2025-03-29 14:00:00,SOL_RAICHUR_200,100.386,200.0
2025-03-29 15:00:00,SOL_RAICHUR_200,67.208,200.0
2025-03-29 16:00:00,SOL_RAICHUR_200,36.566,200.0
2025-03-29 17:00:00,SOL_RAICHUR_200,5.36,200.0
2025-03-29 18:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 20:00:00,SOL_RAICHUR_200,3.071,200.0
2025-03-29 21:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-29 23:00:00,SOL_RAICHUR_200,6.203,200.0
2025-03-30 00:00:00,SOL_RAICHUR_200,7.772,200.0
2025-03-30 01:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 02:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 05:00:00,SOL_RAICHUR_200,2.992,200.0
2025-03-30 06:00:00,SOL_RAICHUR_200,4.43,200.0
2025-03-30 07:00:00,SOL_RAICHUR_200,42.361,200.0
2025-03-30 08:00:00,SOL_RAICHUR_200,65.938,200.0
2025-03-30 09:00:00,SOL_RAICHUR_200,106.494,200.0
2025-03-30 10:00:00,SOL_RAICHUR_200,122.888,200.0
2025-03-30 11:00:00,SOL_RAICHUR_200,133.89,200.0
2025-03-30 12:00:00,SOL_RAICHUR_200,125.181,200.0
2025-03-30 13:00:00,SOL_RAICHUR_200,128.048,200.0
2025-03-30 14:00:00,SOL_RAICHUR_200,102.943,200.0
2025-03-30 15:00:00,SOL_RAICHUR_200,70.768,200.0
2025-03-30 16:00:00,SOL_RAICHUR_200,31.527,200.0
2025-03-30 17:00:00,SOL_RAICHUR_200,11.282,200.0
2025-03-30 18:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 19:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 21:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 22:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-30 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-31 00:00:00,SOL_RAICHUR_200,4.227,200.0
2025-03-31 01:00:00,SOL_RAICHUR_200,2.162,200.0
2025-03-31 02:00:00,SOL_RAICHUR_200,0.734,200.0
2025-03-31 03:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-31 04:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-31 05:00:00,SOL_RAICHUR_200,1.372,200.0
2025-03-31 06:00:00,SOL_RAICHUR_200,10.557,200.0
2025-03-31 07:00:00,SOL_RAICHUR_200,40.137,200.0
2025-03-31 08:00:00,SOL_RAICHUR_200,72.924,200.0
2025-03-31 09:00:00,SOL_RAICHUR_200,95.598,200.0
2025-03-31 10:00:00,SOL_RAICHUR_200,116.389,200.0
2025-03-31 11:00:00,SOL_RAICHUR_200,131.214,200.0
2025-03-31 12:00:00,SOL_RAICHUR_200,131.364,200.0
2025-03-31 13:00:00,SOL_RAICHUR_200,115.043,200.0
2025-03-31 14:00:00,SOL_RAICHUR_200,89.481,200.0
2025-03-31 15:00:00,SOL_RAICHUR_200,67.277,200.0
2025-03-31 16:00:00,SOL_RAICHUR_200,30.9,200.0
2025-03-31 17:00:00,SOL_RAICHUR_200,4.562,200.0
2025-03-31 18:00:00,SOL_RAICHUR_200,1.413,200.0
2025-03-31 19:00:00,SOL_RAICHUR_200,1.305,200.0
2025-03-31 20:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-31 21:00:00,SOL_RAICHUR_200,0.0,200.0
2025-03-31 22:00:00,SOL_RAICHUR_200,4.435,200.0
2025-03-31 23:00:00,SOL_RAICHUR_200,0.0,200.0
2025-01-01 00:00:00,WIND_CHITRADURGA_80,28.938,80.0
2025-01-01 01:00:00,WIND_CHITRADURGA_80,32.689,80.0
2025-01-01 02:00:00,WIND_CHITRADURGA_80,23.798,80.0
2025-01-01 03:00:00,WIND_CHITRADURGA_80,21.171,80.0
2025-01-01 04:00:00,WIND_CHITRADURGA_80,17.738,80.0
2025-01-01 05:00:00,WIND_CHITRADURGA_80,10.946,80.0
2025-01-01 06:00:00,WIND_CHITRADURGA_80,7.871,80.0
2025-01-01 07:00:00,WIND_CHITRADURGA_80,28.228,80.0
2025-01-01 08:00:00,WIND_CHITRADURGA_80,46.57,80.0
2025-01-01 09:00:00,WIND_CHITRADURGA_80,74.837,80.0
2025-01-01 10:00:00,WIND_CHITRADURGA_80,77.918,80.0
2025-01-01 11:00:00,WIND_CHITRADURGA_80,77.293,80.0
2025-01-01 12:00:00,WIND_CHITRADURGA_80,79.841,80.0
2025-01-01 13:00:00,WIND_CHITRADURGA_80,77.782,80.0
2025-01-01 14:00:00,WIND_CHITRADURGA_80,78.012,80.0
2025-01-01 15:00:00,WIND_CHITRADURGA_80,77.99,80.0
2025-01-01 16:00:00,WIND_CHITRADURGA_80,79.56,80.0
2025-01-01 17:00:00,WIND_CHITRADURGA_80,77.177,80.0
2025-01-01 18:00:00,WIND_CHITRADURGA_80,43.694,80.0
2025-01-01 19:00:00,WIND_CHITRADURGA_80,44.514,80.0
2025-01-01 20:00:00,WIND_CHITRADURGA_80,49.917,80.0
2025-01-01 21:00:00,WIND_CHITRADURGA_80,65.421,80.0
2025-01-01 22:00:00,WIND_CHITRADURGA_80,18.327,80.0
2025-01-01 23:00:00,WIND_CHITRADURGA_80,14.808,80.0
2025-01-02 00:00:00,WIND_CHITRADURGA_80,7.869,80.0
2025-01-02 01:00:00,WIND_CHITRADURGA_80,10.176,80.0
2025-01-02 02:00:00,WIND_CHITRADURGA_80,12.227,80.0
2025-01-02 03:00:00,WIND_CHITRADURGA_80,5.138,80.0
2025-01-02 04:00:00,WIND_CHITRADURGA_80,3.487,80.0
2025-01-02 05:00:00,WIND_CHITRADURGA_80,6.173,80.0
2025-01-02 06:00:00,WIND_CHITRADURGA_80,26.785,80.0
2025-01-02 07:00:00,WIND_CHITRADURGA_80,60.439,80.0
2025-01-02 08:00:00,WIND_CHITRADURGA_80,71.439,80.0
2025-01-02 09:00:00,WIND_CHITRADURGA_80,80.0,80.0
2025-01-02 10:00:00,WIND_CHITRADURGA_80,77.391,80.0
2025-01-02 11:00:00,WIND_CHITRADURGA_80,74.817,80.0
2025-01-02 12:00:00,WIND_CHITRADURGA_80,77.252,80.0
2025-01-02 13:00:00,WIND_CHITRADURGA_80,78.843,80.0
2025-01-02 14:00:00,WIND_CHITRADURGA_80,79.397,80.0
2025-01-02 15:00:00,WIND_CHITRADURGA_80,76.34,80.0
2025-01-02 16:00:00,WIND_CHITRADURGA_80,78.72,80.0
2025-01-02 17:00:00,WIND_CHITRADURGA_80,74.081,80.0
2025-01-02 18:00:00,WIND_CHITRADURGA_80,71.808,80.0
2025-01-02 19:00:00,WIND_CHITRADURGA_80,75.612,80.0
2025-01-02 20:00:00,WIND_CHITRADURGA_80,52.95,80.0
2025-01-02 21:00:00,WIND_CHITRADURGA_80,38.102,80.0
2025-01-02 22:00:00,WIND_CHITRADURGA_80,9.106,80.0
2025-01-02 23:00:00,WIND_CHITRADURGA_80,12.254,80.0
2025-01-03 00:00:00,WIND_CHITRADURGA_80,4.925,80.0
2025-01-03 01:00:00,WIND_CHITRADURGA_80,8.51,80.0
2025-01-03 02:00:00,WIND_CHITRADURGA_80,15.229,80.0
2025-01-03 03:00:00,WIND_CHITRADURGA_80,11.266,80.0
2025-01-03 04:00:00,WIND_CHITRADURGA_80,3.079,80.0
2025-01-03 05:00:00,WIND_CHITRADURGA_80,1.678,80.0
2025-01-03 06:00:00,WIND_CHITRADURGA_80,0.084,80.0
2025-01-03 07:00:00,WIND_CHITRADURGA_80,15.252,80.0
2025-01-03 08:00:00,WIND_CHITRADURGA_80,77.979,80.0
2025-01-03 09:00:00,WIND_CHITRADURGA_80,71.51,80.0
2025-01-03 10:00:00,WIND_CHITRADURGA_80,79.683,80.0
2025-01-03 11:00:00,WIND_CHITRADURGA_80,77.334,80.0
2025-01-03 12:00:00,WIND_CHITRADURGA_80,80.0,80.0
2025-01-03 13:00:00,WIND_CHITRADURGA_80,74.006,80.0
2025-01-03 14:00:00,WIND_CHITRADURGA_80,76.66,80.0
2025-01-03 15:00:00,WIND_CHITRADURGA_80,80.0,80.0
2025-01-03 16:00:00,WIND_CHITRADURGA_80,78.675,80.0
2025-01-03 17:00:00,WIND_CHITRADURGA_80,75.568,80.0
2025-01-03 18:00:00,WIND_CHITRADURGA_80,78.762,80.0
2025-01-03 19:00:00,WIND_CHITRADURGA_80,77.411,80.0
2025-01-03 20:00:00,WIND_CHITRADURGA_80,77.572,80.0
2025-01-03 21:00:00,WIND_CHITRADURGA_80,73.933,80.0
2025-01-03 22:00:00,WIND_CHITRADURGA_80,72.164,80.0
2025-01-03 23:00:00,WIND_CHITRADURGA_80,58.004,80.0
2025-01-04 00:00:00,WIND_CHITRADURGA_80,46.44,80.0
2025-01-04 01:00:00,WIND_CHITRADURGA_80,42.535,80.0
2025-01-04 02:00:00,WIND_CHITRADURGA_80,18.635,80.0
2025-01-04 03:00:00,WIND_CHITRADURGA_80,12.228,80.0
2025-01-04 04:00:00,WIND_CHITRADURGA_80,8.537,80.0
2025-01-04 05:00:00,WIND_CHITRADURGA_80,4.872,80.0
2025-01-04 06:00:00,WIND_CHITRADURGA_80,0.204,80.0
2025-01-04 07:00:00,WIND_CHITRADURGA_80,19.161,80.0
2025-01-04 08:00:00,WIND_CHITRADURGA_80,37.408,80.0
2025-01-04 09:00:00,WIND_CHITRADURGA_80,74.285,80.0
2025-01-04 10:00:00,WIND_CHITRADURGA_80,75.699,80.0
2025-01-04 11:00:00,WIND_CHITRADURGA_80,79.164,80.0
2025-01-04 12:00:00,WIND_CHITRADURGA_80,75.876,80.0
2025-01-04 13:00:00,WIND_CHITRADURGA_80,78.092,80.0
2025-01-04 14:00:00,WIND_CHITRADURGA_80,73.955,80.0
2025-01-04 15:00:00,WIND_CHITRADURGA_80,78.056,80.0
2025-01-04 16:00:00,WIND_CHITRADURGA_80,80.0,80.0
2025-01-04 17:00:00,WIND_CHITRADURGA_80,62.081,80.0
2025-01-04 18:00:00,WIND_CHITRADURGA_80,19.505,80.0
